"","daily_id","daily_pdate","daily_title","daily_url","daily_img_url","daily_desc"
"532","1258320256","2017-10-27","干货小爆发：帕金森/抑郁/肠癌/IBD与菌群的恩怨情仇！","/daily/show/1258320256?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171026/16ecdaa7d8933c3d02caffd6c1e5082c_zi_640x320_c_640x320.jpg","171027话题：帕金森病，神经退行性疾病，抑郁症，结直肠癌，真核病毒，粪菌移植，反渗透膜。"
"533","1262514432","2017-10-26","关注益生元工业：低聚糖是怎样炼成的？","/daily/show/1262514432?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171026/0fcaf287d9bd5729ccc20fd4b28217f6_zi_640x320_c_640x320.jpg","171026话题：生产工艺，水产养殖，抗性淀粉，便秘，β2-1果聚糖，早产，阴道，益生菌。"
"534","1258066344","2017-10-25","中草药有效治疗糖尿病？肠道细菌或很关键！","/daily/show/1258066344?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171025/c2bb8d20b45f19ccf0ab0e2975db9453_zi_640x320_c_640x320.jpg","171025话题：中草药，糖尿病，尼古丁，抗生素耐药，糖尿病足溃疡，巨噬细胞，结核分枝杆菌。"
"535","1262260520","2017-10-24","不意外：多吃肉的非洲城市儿童，菌群就是在西化！","/daily/show/1262260520?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171024/65c1ffa002ee40caf9b94325b3e81092_zi_640x320_c_640x320.jpg","171024话题：非洲儿童，纳米颗粒，斑马鱼，动物模型，临终关怀，PPI，室内环境，双胞胎。"
"536","1258066216","2017-10-23","江南大学团队死磕菊粉，力证长链或优于短链！","/daily/show/1258066216?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171023/d70aab476961fb121efc5c8d5d5a0bdb_zi_640x320_c_640x320.jpg","171023话题：菊粉，二甲双胍，进化，老年人，海藻，抗生素滥用，古细菌，分类学。"
"537","1258066336","2017-10-22","神奇相似分子，在胰岛细胞致病，在肠道细菌治病！","/daily/show/1258066336?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171022/33aee0f939a87a2c72a688daf62e517f_zi_640x320_c_640x320.jpg","171022话题：模拟表位，测序，女性生殖道，空间分布，入门必读，菌群变化，狗，饮食建议。"
"538","1258066208","2017-10-21","唇亡齿寒：口腔长坏菌，肠子更遭殃！","/daily/show/1258066208?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171021/5e9ad38f74d4f4c335430b3bc51ad9a3_zi_640x320_c_640x320.jpg","171021话题：口腔菌群，骨质疏松，膳食纤维，特应性湿疹，金黄色葡萄球菌，鲍氏酵母菌。"
"539","1262260616","2017-10-20","坚强证据再提示：扔掉你家的抗菌香皂和牙膏！","/daily/show/1262260616?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171020/b21f9aad45f0f6d202a6467a76d6e2cc_zi_640x320_c_640x320.jpg","171020话题：三氯生，抗菌香皂，耐药性，酒精性肝病，抗生素，老年，PPI，胃酸，废水。"
"540","1258066312","2017-10-19","《柳叶刀》权威发布：全球IBD发病及患病率","/daily/show/1258066312?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171019/02dbf201077f6781b2b5c3c42b0aa35e_zi_640x320_c_640x320.jpg","171019话题：IBD，发酵乳制品，脑部肿瘤，T2D，GVHD，高海拔，肠道-血管屏障。"
"541","1262260488","2017-10-18","经典必读：通过肠道菌群，保障儿童健康成长和营养！","/daily/show/1262260488?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171018/abb39e0d61919b950376c514a6fc9cd8_zi_640x320_c_640x320.jpg","171018话题：儿童成长，饮食变化，旅行，公众参与，合成生物学，Akk菌，乳制品，污水。"
"542","1258066184","2017-10-17","存储自己的粪便，以备不时之需，靠谱么？","/daily/show/1258066184?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171016/9022c59b44dc7e2ac14b4d91d205db89_zi_640x320_c_640x320.jpg","171017话题：粪菌移植，剖腹产，质控，海洋多糖，多酚，莲子抗性淀粉，仿刺参，石油。"
"543","1258066304","2017-10-16","神药二甲双胍和其他降糖药，都会影响肠道菌群么？","/daily/show/1258066304?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171016/cab5d7da34589b0cefb4255588b9e36c_zi_640x320_c_640x320.jpg","171016话题：降糖药，结直肠癌，食用蘑菇，丁酸盐，菊粉，果汁加工，猫，肺部菌群。"
"544","1262260480","2017-10-15","川农团队开脑洞：大熊猫粪便菌株，拯救小鼠！","/daily/show/1262260480?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171014/6c93e191563431616fbf9c2062d0cd13_zi_640x320_c_640x320.jpg","171015话题：大熊猫，疗效，粪菌移植，茶多酚，黑巧克力，糖尿病，阴道菌群，白酒。"
"545","1258066176","2017-10-14","Nature Reviews Microbiology干货五连发！","/daily/show/1258066176?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171014/fe397458414b1ed2d85238fca02974bc_zi_640x320_c_640x320.jpg","171014话题：抗生素耐药性，金黄色葡萄球菌，乳糜泻，呼肠孤病毒，渐冻人。"
"546","1262252328","2017-10-13","阴道菌群：为什么只有人类是乳酸菌占优？","/daily/show/1262252328?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171013/53411f88a5e4c2347ebdee0fe6243a6a_zi_640x320_c_640x320.jpg","171013话题：阴道菌群，乳酸菌，皮肤菌群，免疫耐受，动态，真菌，鸡，微生物工程。"
"547","1258058024","2017-10-12","贾伟、贾伟平等，纵论胆汁酸和肠道菌群的对话！","/daily/show/1258058024?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171012/08f4ec2372647a92e72fbd90d774ec01_zi_640x320_c_640x320.jpg","171012话题：胆汁酸，IBD，益生元，灵芝多糖，登陆火星，炎症，IL-18。"
"548","1262252448","2017-10-11","环境太干净，或真的伤菌群促慢病！","/daily/show/1262252448?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171011/e4ae70386ace22f8d495535aac7b2ecc_zi_640x320_c_640x320.jpg","171011话题：卫生假说，心血管，肥胖，双胞胎，毒力基因，丁酸盐，定殖，岩藻糖。"
"549","1258058144","2017-10-10","过就是犹不及：果糖摄入要适量，否则伤菌促肝病！","/daily/show/1258058144?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171010/36e749cf63920973f9a657f006983385_zi_640x320_c_640x320.jpg","171010话题：果糖，精神分裂，病毒感染，紫菜，霍乱弧菌，剖腹产，家居，大麦。"
"550","1258058016","2017-10-09","斗致病菌，赢战役易，赢战争难！","/daily/show/1258058016?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171009/93f992604978d917944cda8feddc6ed0_zi_640x320_c_640x320.jpg","171009话题：急性感染，饮食，衰老，生酮饮食，警犬，免疫抑制，利拉鲁肽，减肥。"
"551","1262252424","2017-10-08","必答题：肠道菌群到底如何pk致病菌？","/daily/show/1262252424?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171008/2277b738ef7adafd987b750af3dae51a_zi_640x320_c_640x320.jpg","171008话题：定植抗力，干细胞，乳腺炎，抗菌蛋白，隐孢子虫，狼，猪，植物乳杆菌。"
"552","1258058120","2017-10-07","代糖无害？要小心它们或伤菌促糖尿病！","/daily/show/1258058120?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171007/1366e41e8aab741605388ae6254f5a88_zi_640x320_c_640x320.jpg","171007话题：代糖，血管新生，2型免疫，性别差异，5-羟色胺，测序，肿瘤，寄生虫。"
"553","1262252296","2017-10-06","发酵果蔬汁里有什么？为何健康？","/daily/show/1262252296?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171006/3251727f29d563e16b3e5b83d358d789_zi_640x320_c_640x320.jpg","171006话题：发酵果蔬，阴道，唾液，孕期，多发性硬化，进化，腹膜透析，家庭菌群。"
"554","1258057992","2017-10-05","瘦子便便里的细菌，真能拯救胖子？","/daily/show/1258057992?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171005/b6de6d37f7dbc157ec02bb006ab54c25_zi_640x320_c_640x320.jpg","171005话题：FMT，样本处理，数据差异，荚膜多糖，禁食，阴道，益生菌，发酵醋。"
"555","1262252416","2017-10-04","金砖兄弟已占先，巴西微生物组计划启动！","/daily/show/1262252416?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171004/e996c1cdbebdfc9207c10ad9d0705201_zi_640x320_c_640x320.jpg","171004话题：巴西，阴道菌群，免疫，废水处理污泥，茶皂素，个性化营养，珊瑚，宿主-菌群互作。"
"556","1258057984","2017-10-03","草药里淘宝：有23种或可治疗炎症性肠病","/daily/show/1258057984?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171003/a3b1a4085494072b1261168e577c9d42_zi_640x320_c_640x320.jpg","171003话题：草药，益生菌，ω-3，猪油，救护车，血红素，白色念珠菌，胃肠蠕动。"
"557","1245745576","2017-10-02","拒绝第三菌：小鼠只和小鼠的菌群专一相爱！","/daily/show/1245745576?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171002/84b8d1d4e2cad178946ceab72b94a0f7_zi_640x320_c_640x320.jpg","171002话题：免疫成熟，特异性，抗生素，人体遗传，基因丰度，稳定性，GPR15，真菌。"
"558","1258058112","2017-10-01","9月，最值得看的30篇菌群文献！","/daily/show/1258058112?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170930/5f10c88831fbc7bb1b00474b7318c844_zi_640x320_c_640x320.jpg","171001话题：9月，根据“热心肠因子”排序的30篇必读文献。	"
"559","1274843520","2017-11-30","神奇疗法登上JAMA头条，但前景或是被无情取代！","/daily/show/1274843520?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171130/448affd1df11628b53e68277af76b56b_zi_640x320_c_640x320.jpg","171130话题：FMT，CDI，酒精肝，关节炎，菊粉，聚合度，培养基，疟原虫。"
"560","1279037696","2017-11-29","洞察菌群：了解组成很必要，了解功能更重要！","/daily/show/1279037696?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171129/2aa92fa9997751208ec8081a35d8eaac_zi_640x320_c_640x320.jpg","171129话题：菌群功能，PPI，FMT，鼻腔菌群，戊己丸，耐药菌爆发，干扰素。"
"561","1274843392","2017-11-28","研究营养影响人脑发育困难重重？上猪脑！","/daily/show/1274843392?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171128/b2df8fea110c2c0b68749a2823d0bdbe_zi_640x320_c_640x320.jpg","171128话题：大脑发育，代谢，真菌群，脂肪肝，抑郁症，抗菌肽，甜味剂，海绵。"
"562","1274835368","2017-11-27","为什么不能忽视人体中的噬菌体和古菌？","/daily/show/1274835368?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171127/f9816922cfbfc71597e1cd1fc6807388_zi_640x320_c_640x320.jpg","171127话题：噬菌体，古细菌，IgA，革兰氏阳性菌，粘膜免疫，耐药性，乳酸，牛呼吸道。"
"563","1279029544","2017-11-26","重估食品添加剂：又一常用品种或伤菌促慢病！","/daily/show/1279029544?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171126/b2f2e6cbf52c6d34a6d3da7ef7310e09_zi_640x320_c_640x320.jpg","171126话题：乳化剂，PPI，杏仁体，多发性硬化，胰岛素，肾病，CRISPR，Pacbio。"
"564","1274835240","2017-11-25","狼狈为奸：大肠癌的细菌帮凶！","/daily/show/1274835240?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171125/4c107c41da8bfb03288b89963f46a52f_zi_640x320_c_640x320.jpg","171125话题：具核梭杆菌，噬菌体，益生菌，海豚口腔菌群，群落生态学。"
"565","1274835360","2017-11-24","被忽视的真菌说：保护肠黏膜的细菌倒下，我上！","/daily/show/1274835360?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171124/53baf5f6a8a2934e4babc3c114a4ac6e_zi_640x320_c_640x320.jpg","171123话题：真菌，病原体监控，质谱，肠肽，肺结核，抗生素，益免疫菌，耐药性。"
"566","1279029536","2017-11-23","涨知识：人体肠道中丰度最高的病毒","/daily/show/1279029536?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171123/f539af26eb0e086f50500938dd2a92b4_zi_640x320_c_640x320.jpg","171123话题：病毒组，因纽特人，卫生假说，元素，海绵，土壤，李树，孤岛。"
"567","1274835232","2017-11-22","临床应用呼之欲出：检测菌群以预测感染是否复发！","/daily/show/1274835232?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171122/80a1f0963a9c030face0a389f34735f1_zi_640x320_c_640x320.jpg","171122话题：CDI，疫苗，耐药性，B型链球菌，金银花，HP，帕金森，益生菌，肉鸡。"
"568","1279029640","2017-11-21","务必注意：小鼠上做的人体菌群研究，真未必靠谱！","/daily/show/1279029640?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171121/602ed8b335c16e7982738baad2130e27_zi_640x320_c_640x320.jpg","171121话题：小鼠模型，肥胖，结肠病变，圈养，龋齿，GM-CSF，植物激素，PacBio。"
"569","1274835208","2017-11-20","益生菌菌株特异性被挑战！该如何建立促健康因果关系？","/daily/show/1274835208?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171119/e10caf7b46c1c282e0f2df9c88a7b3ad_zi_640x320_c_640x320.jpg","171120：菌株特异性，科赫法则，IBD样本，心肌梗死，肠脑轴，胰腺囊肿，药物开发。"
"570","1279029512","2017-11-19","炙手可热：靶向群体感应系统的新药","/daily/show/1279029512?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171119/118639c182a3958ad5f0530473d590da_zi_640x320_c_640x320.jpg","171119话题：群体感应，益生菌，GVHD，IBD，生殖隔离，主动脉夹层，更年期，海洋。"
"571","1279029504","2017-11-18","大势挡不住：人工智能用于肠镜，将大放异彩！","/daily/show/1279029504?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171118/fdae67cac0ea2f14dec782138d1a99e3_zi_640x320_c_640x320.jpg","171118话题：肥胖，人工智能，FMT，消化不良，SSU，NFIL3，NEC，放线菌。"
"572","1274835200","2017-11-17","请充电：超级干货日，Nature新文就有6篇！","/daily/show/1274835200?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171117/549118c6db89533faac0b21e2488de48_zi_640x320_c_640x320.jpg","171117话题：量化分析，高盐，高血压，群体感应，志贺菌，宿主防御，脲酶，IBD。"
"573","1262522792","2017-11-16","榜样：有效的益生菌RCT，登上JAMA子刊！","/daily/show/1262522792?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171116/39136dd0af811cb81d7418e45047a62d_zi_640x320_c_640x320.jpg","171116话题：益生菌，化疗，食物，中草药，食品研究，感染诊断，耐药组，肠脑轴。"
"574","1262522664","2017-11-15","一图读懂+67页干货：彻底了解婴儿肠道菌群！","/daily/show/1262522664?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171115/5aaaceb8adcf51fd64a2bc49279b46a8_zi_640x320_c_640x320.jpg","171115话题：婴儿菌群，前列腺癌，多糖利用，肺部菌群，ARDS，吸烟，加氏乳杆菌，流感病毒。"
"575","1258328360","2017-11-14","必读：菌群到底如何代谢营养素和“非营养物质”？","/daily/show/1258328360?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171114/eab84d3692e6ae8eab2438b95b9041c1_zi_640x320_c_640x320.jpg","171114话题：代谢，中草药，骨关节，能量稳态，黏膜免疫，孕期肥胖，白色念珠菌，Nanopore。"
"576","1262522784","2017-11-13","不再懵懂：成年人到底有多少共生细菌？重几公斤？","/daily/show/1262522784?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171113/fafa15195075a7b9aa5ae5a539155dc8_zi_640x320_c_640x320.jpg","171113话题：细菌数量，自闭症，IL-17，抽烟喝酒，免疫调节，IBD，低聚果糖，焦虑。"
"577","1258328480","2017-11-12","发达国家的“贫困病”：人越穷越胖，菌群越孬！","/daily/show/1258328480?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171112/d8669a85712a45a8f8a322baddeb9eb7_zi_640x320_c_640x320.jpg","171112话题：贫困，肝病，色氨酸，衰老，断奶，胎儿弯曲杆菌，膳食纤维，耐药性。"
"578","1262522760","2017-11-11","小肠上皮有什么细胞？史上最彻底单细胞分析横空出世！","/daily/show/1262522760?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171111/9758cf94a9de6bd4a704aa41ce5a0dfe_zi_640x320_c_640x320.jpg","171111话题：单细胞分析，膀胱，ICU营养管理，多系统萎缩症，棕色脂肪，益生菌，菌根。"
"579","1262522632","2017-11-10","过量蛋白促癌，肠道菌群是大罪魁之一！","/daily/show/1262522632?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171110/4360e37645cd7962cf0a91f7e49b8c3d_zi_640x320_c_640x320.jpg","171110话题：蛋白发酵，配方奶粉，乳铁蛋白，动脉硬化，病毒，菌群遗传，肠-脑轴，砷。"
"580","1258328328","2017-11-09","特别关注：助力菌群研究迈向因果的“罗塞塔石碑”！","/daily/show/1258328328?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171109/28aeab0b3dca99f2f644f678d130dc26_zi_640x320_c_640x320.jpg","171109话题：代谢组，益生菌，昼夜节律，PD-1，DNA提取，复凝聚法，成像，微流控。"
"581","1262522752","2017-11-08","酗酒者戒：坏细菌和毒素进血入肝！","/daily/show/1262522752?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171108/3dbcaa841dd90628e86968d69c62bedb_zi_640x320_c_640x320.jpg","171108话题：酒精性肝炎，FMT，全谷物，肥胖儿童，丁酸盐，双歧杆菌，口腔生物被膜，奶粉。"
"582","1258328448","2017-11-07","医生充电必读：大干货8篇，累计IF=199.4~","/daily/show/1258328448?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171107/59f7564a2b290f8bcbff2d9dbd2c5c6b_zi_640x320_c_640x320.jpg","171107话题：克罗恩病，中国抗生素滥用，大肠癌，FIT，胃癌，胃部菌群，PPI。"
"583","1258328320","2017-11-06","癌症精准治疗，就是离不开肠道菌群！","/daily/show/1258328320?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171106/eba025d854205c5bcbbfde5d139b0465_zi_640x320_c_640x320.jpg","171106话题：癌症，FMT，糖尿病，甘露糖，多发性硬化，算法，EBI宏基因组，小鼠模型。"
"584","1262514600","2017-11-05","必读：决战糖尿病，有10大研究重点！","/daily/show/1262514600?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171105/76307cd611604d27c988e134a80c5eca_zi_640x320_c_640x320.jpg","171105话题：糖尿病，粪菌移植，神经性厌食症，口腔菌群，羔羊，呋喃脂肪酸，转座子插入测序。"
"585","1258320296","2017-11-04","中国研究多点开花：褪黑素&全谷物&魔芋聚糖&AKK！","/daily/show/1258320296?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171104/85ec9105431bc5820691b7b7da5ae4eb_zi_640x320_c_640x320.jpg","171104话题：褪黑素，全谷物，魔芋，Akk菌，肿瘤免疫疗法，PD-1，CTLA-4，多糖。"
"586","1258320168","2017-11-03","地球微生物组计划：近3万样本海量数据震撼发布！","/daily/show/1258320168?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171103/b0d9d018e2fd320505d6f2497d6c466a_zi_640x320_c_640x320.jpg","171103话题：地球微生物组计划，母乳，丙酸杆菌，胰腺消化酶，HIV，骨折，猪，蔬菜加工。"
"587","1258320288","2017-11-02","JAMA发出强警示：营养学荟萃分析可能被滥用！","/daily/show/1258320288?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171102/bd1aa2ced21eb82aafdd8f6ee02877cd_zi_640x320_c_640x320.jpg","171102话题：荟萃分析，饮食成分，母乳，瓶装水，阿尔兹海默症，鱼类，肝癌，菌群丰度。"
"588","1262514592","2017-11-01","10月，最值得看的30篇菌群文献！","/daily/show/1262514592?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171101/5165074c8fc6a4a737bbc97462fd8bd7_zi_640x320_c_640x320.jpg","171101话题：10月，根据“热心肠因子”排序的30篇必读文献。"
"589","1279300008","2017-12-31","益生菌2017：有效无效三范例，明星菌株受大考","/daily/show/1279300008?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171231/d589d25b834eba6c26fbce860f8e6ade_zi_640x320_c_640x320.jpg","171231话题：罗伊氏乳杆菌，肠绞痛，H7N9，PSC，沙眼衣原体，群体感应，瘤胃菌群，时序组。"
"590","1279299880","2017-12-30","技术聚焦：微流控到底可如何用于菌群研究？","/daily/show/1279299880?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171230/2a1f90c0570f5fc46f365d95111a6085_zi_640x320_c_640x320.jpg","171230话题：微流控，氯胺酮，唾液酸，PPI，益生元，苦瓜，中药，大蒜，渔业养殖。"
"591","1279300000","2017-12-29","2017，大肠癌治疗有三大突破","/daily/show/1279300000?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171229/e9d33fa0008482c30b6aca05cb9ec594_zi_640x320_c_640x320.jpg","171229话题：结直肠癌，克罗恩病，艰难梭菌，精神益生菌，醌，鼠柠檬酸杆菌，海洋菌群。"
"592","1275105696","2017-12-28","大发现：""批准""肠道细菌共生，过时不候！","/daily/show/1275105696?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171228/b45d2f06378a00ea57406c34537ecc89_zi_640x320_c_640x320.jpg","171227话题：卫生假说，杯状细胞，免疫耐受，PPI，胃癌，鸟苷酸环化酶，裂解性噬菌体，Mdr1。"
"593","1279299872","2017-12-27","2017年度聚焦：肠道细菌代谢","/daily/show/1279299872?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171227/9f7ba518d87a328ee2d0f6501c652963_zi_640x320_c_640x320.jpg","171227话题：代谢，建模，免疫抑制剂，胆汁盐，白藜芦醇，大数据，欧车前，缺血性损伤。"
"594","1279299976","2017-12-26","29位世界级大佬终达一致：新的“肠型”方案","/daily/show/1279299976?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171226/74f6eacf7a981b6543a0351cf9f046aa_zi_640x320_c_640x320.jpg","171226话题：肠型，BMI，肠内分泌细胞，IL-6单抗，炭疽杆菌，粉尘传播，假牙。"
"595","1275105672","2017-12-25","魅力菊粉：抑肥胖护结肠，一日两登Cell子刊！","/daily/show/1275105672?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171224/a4b2c7f7ffa80f44ad3bd491432713e6_zi_640x320_c_640x320.jpg","171225话题：菊粉，双歧杆菌，Akk菌，药物，AD，蛋白质，前噬菌体，益生菌。"
"596","1279299848","2017-12-24","真相渐显：肠菌若有恙，大脑必受损！","/daily/show/1279299848?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171224/7108206563f098e36e0ca5ef4fb25373_zi_640x320_c_640x320.jpg","171223话题：小胶质细胞，γδ T细胞，癌症治疗，结节病，金黄色葡萄球菌，过敏性皮肤炎，中药。"
"597","1279299968","2017-12-23","菌群移植爆火，加强监管的声音也爆大！","/daily/show/1279299968?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171223/bdf1bcb1b370fc36c4ff47e37487af65_zi_640x320_c_640x320.jpg","171222话题：FMT，监管，系统生物学，代谢，益生元，IBS，耐药基因，CCL28，阴道菌群。"
"598","1275105664","2017-12-22","社会性的细菌：群落特性 ≠ 细菌属性相加","/daily/show/1275105664?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171222/c27232377ac7c0a3a7911dca9aa69a00_zi_640x320_c_640x320.jpg","171222话题：地域，过敏，Th17，类器官，口腔白斑病，肺炎，膀胱过度活动症，瘤胃菌群。"
"599","1279299840","2017-12-21","个体化营养该怎么搞？两位Eran再次详述！","/daily/show/1279299840?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171221/c5054d927de5c795d081952a5f90e5f9_zi_640x320_c_640x320.jpg","171221话题：个体化营养，花青素，芒果皮，多菌株益生菌，T2D，柔嫩梭菌群，IEL，IBS，PP"
"600","1279291816","2017-12-20","强刊狂发16文，消化病应对之策一网打尽 (下)","/daily/show/1279291816?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171220/6fbebf4dc025272f9c5cd5d5b344e3d0_zi_640x320_c_640x320.jpg","171220话题：激素，肥胖，T2D，EoE，乳糜泻，安慰剂，阿片，丙肝，类器官，反流性食管炎。"
"601","1275097512","2017-12-19","强刊狂发16文，消化病应对之策一网打尽 (上)","/daily/show/1275097512?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171219/e2572055130c0190440c4a9cb43893b6_zi_640x320_c_640x320.jpg","171219话题：便秘，腹泻，胃食管反流，IBD，FODMAP，MicroRNA，胆汁酸，嘌呤能。"
"602","1275097384","2017-12-18","肠脑轴：婴儿菌群更多样，未必有利于大脑发育","/daily/show/1275097384?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171218/d2eb519b1207cb1afb629ab4bbb81e1c_zi_640x320_c_640x320.jpg","171218话题：肠脑轴，烟酸，衰老，三七皂苷，真菌，鼻腔，鼻咽，蚕豆。"
"603","1279291808","2017-12-17","合生制剂：巨头的新欢，初创公司的机遇","/daily/show/1279291808?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171217/da488ffb8041191febc390428fe08648_zi_640x320_c_640x320.jpg","171217话题：合生制剂，粪菌移植，益生菌，益生元，阿尔兹海默，UC，焦虑，算法。"
"604","1279291680","2017-12-16","《细胞》纵论共生体：人菌合一，终身不离不弃！","/daily/show/1279291680?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/171216/3190ac031ac7bc1a51db73f9453d68d9_zi_640x320_c_640x320.jpg","171216话题：共生体，代谢，类器官，锻炼，益生菌，代谢综合征，ω-3，多发性硬化。"
